proteome_id	sample	source	ecosystem	domain	mag_id_candidate	assembly_id_candidate	bin_id_candidate	mucc_img_like_id	source_analysis_accession	analysis_alias	filename	proteome_faa_basename	proteome_faa_stem	proteome_faa	n_proteins_used	checkpoint_batch	checkpoint_order	embedded_final_662	excluded_reason	download_url	download_fallback_urls
rumen__10674_0003_idba_bin.103	rumen__10674_0003_idba_bin.103	rumen	rumen	Bacteria	10674_0003_idba_bin.103	10674_0003_idba	bin.103		ERZ1037690	webin-genome-10674_0003_idba_bin.103	10674_0003_idba_bin.103.fa.gz	rumen__10674_0003_idba_bin.103.faa	rumen__10674_0003_idba_bin.103	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.103.faa	1991.0	10.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037690/10674_0003_idba_bin.103.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037690/10674_0003_idba_bin.103.fa.gz
rumen__10674_0003_idba_bin.104	rumen__10674_0003_idba_bin.104	rumen	rumen	Bacteria	10674_0003_idba_bin.104	10674_0003_idba	bin.104		ERZ1037691	webin-genome-10674_0003_idba_bin.104	10674_0003_idba_bin.104.fa.gz	rumen__10674_0003_idba_bin.104.faa	rumen__10674_0003_idba_bin.104	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.104.faa	1707.0	10.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037691/10674_0003_idba_bin.104.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037691/10674_0003_idba_bin.104.fa.gz
rumen__10674_0003_idba_bin.106	rumen__10674_0003_idba_bin.106	rumen	rumen	Bacteria	10674_0003_idba_bin.106	10674_0003_idba	bin.106		ERZ1037692	webin-genome-10674_0003_idba_bin.106	10674_0003_idba_bin.106.fa.gz	rumen__10674_0003_idba_bin.106.faa	rumen__10674_0003_idba_bin.106	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.106.faa	1980.0	10.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037692/10674_0003_idba_bin.106.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037692/10674_0003_idba_bin.106.fa.gz
rumen__10674_0003_idba_bin.108	rumen__10674_0003_idba_bin.108	rumen	rumen	Bacteria	10674_0003_idba_bin.108	10674_0003_idba	bin.108		ERZ1037693	webin-genome-10674_0003_idba_bin.108	10674_0003_idba_bin.108.fa.gz	rumen__10674_0003_idba_bin.108.faa	rumen__10674_0003_idba_bin.108	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.108.faa	2740.0	10.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037693/10674_0003_idba_bin.108.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037693/10674_0003_idba_bin.108.fa.gz
rumen__10674_0003_idba_bin.109	rumen__10674_0003_idba_bin.109	rumen	rumen	Bacteria	10674_0003_idba_bin.109	10674_0003_idba	bin.109		ERZ1037694	webin-genome-10674_0003_idba_bin.109	10674_0003_idba_bin.109.fa.gz	rumen__10674_0003_idba_bin.109.faa	rumen__10674_0003_idba_bin.109	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.109.faa	2905.0	10.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037694/10674_0003_idba_bin.109.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037694/10674_0003_idba_bin.109.fa.gz
rumen__10674_0003_idba_bin.110	rumen__10674_0003_idba_bin.110	rumen	rumen	Bacteria	10674_0003_idba_bin.110	10674_0003_idba	bin.110		ERZ1037695	webin-genome-10674_0003_idba_bin.110	10674_0003_idba_bin.110.fa.gz	rumen__10674_0003_idba_bin.110.faa	rumen__10674_0003_idba_bin.110	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.110.faa	1259.0	10.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037695/10674_0003_idba_bin.110.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037695/10674_0003_idba_bin.110.fa.gz
rumen__10674_0003_idba_bin.113	rumen__10674_0003_idba_bin.113	rumen	rumen	Bacteria	10674_0003_idba_bin.113	10674_0003_idba	bin.113		ERZ1037696	webin-genome-10674_0003_idba_bin.113	10674_0003_idba_bin.113.fa.gz	rumen__10674_0003_idba_bin.113.faa	rumen__10674_0003_idba_bin.113	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.113.faa	2020.0	10.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037696/10674_0003_idba_bin.113.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037696/10674_0003_idba_bin.113.fa.gz
rumen__10674_0003_idba_bin.115	rumen__10674_0003_idba_bin.115	rumen	rumen	Bacteria	10674_0003_idba_bin.115	10674_0003_idba	bin.115		ERZ1037697	webin-genome-10674_0003_idba_bin.115	10674_0003_idba_bin.115.fa.gz	rumen__10674_0003_idba_bin.115.faa	rumen__10674_0003_idba_bin.115	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.115.faa	2552.0	10.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037697/10674_0003_idba_bin.115.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037697/10674_0003_idba_bin.115.fa.gz
rumen__10674_0003_idba_bin.118	rumen__10674_0003_idba_bin.118	rumen	rumen	Bacteria	10674_0003_idba_bin.118	10674_0003_idba	bin.118		ERZ1037698	webin-genome-10674_0003_idba_bin.118	10674_0003_idba_bin.118.fa.gz	rumen__10674_0003_idba_bin.118.faa	rumen__10674_0003_idba_bin.118	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.118.faa	1864.0	10.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037698/10674_0003_idba_bin.118.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037698/10674_0003_idba_bin.118.fa.gz
rumen__10674_0003_idba_bin.120	rumen__10674_0003_idba_bin.120	rumen	rumen	Bacteria	10674_0003_idba_bin.120	10674_0003_idba	bin.120		ERZ1037699	webin-genome-10674_0003_idba_bin.120	10674_0003_idba_bin.120.fa.gz	rumen__10674_0003_idba_bin.120.faa	rumen__10674_0003_idba_bin.120	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.120.faa	1921.0	11.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037699/10674_0003_idba_bin.120.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037699/10674_0003_idba_bin.120.fa.gz
rumen__10674_0003_idba_bin.125	rumen__10674_0003_idba_bin.125	rumen	rumen	Bacteria	10674_0003_idba_bin.125	10674_0003_idba	bin.125		ERZ1037700	webin-genome-10674_0003_idba_bin.125	10674_0003_idba_bin.125.fa.gz	rumen__10674_0003_idba_bin.125.faa	rumen__10674_0003_idba_bin.125	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.125.faa	2788.0	11.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037700/10674_0003_idba_bin.125.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037700/10674_0003_idba_bin.125.fa.gz
rumen__10674_0003_idba_bin.127	rumen__10674_0003_idba_bin.127	rumen	rumen	Bacteria	10674_0003_idba_bin.127	10674_0003_idba	bin.127		ERZ1037701	webin-genome-10674_0003_idba_bin.127	10674_0003_idba_bin.127.fa.gz	rumen__10674_0003_idba_bin.127.faa	rumen__10674_0003_idba_bin.127	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.127.faa	1364.0	11.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037701/10674_0003_idba_bin.127.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037701/10674_0003_idba_bin.127.fa.gz
rumen__10674_0003_idba_bin.128	rumen__10674_0003_idba_bin.128	rumen	rumen	Bacteria	10674_0003_idba_bin.128	10674_0003_idba	bin.128		ERZ1037702	webin-genome-10674_0003_idba_bin.128	10674_0003_idba_bin.128.fa.gz	rumen__10674_0003_idba_bin.128.faa	rumen__10674_0003_idba_bin.128	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.128.faa	1573.0	11.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037702/10674_0003_idba_bin.128.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037702/10674_0003_idba_bin.128.fa.gz
rumen__10674_0003_idba_bin.135	rumen__10674_0003_idba_bin.135	rumen	rumen	Bacteria	10674_0003_idba_bin.135	10674_0003_idba	bin.135		ERZ1037703	webin-genome-10674_0003_idba_bin.135	10674_0003_idba_bin.135.fa.gz	rumen__10674_0003_idba_bin.135.faa	rumen__10674_0003_idba_bin.135	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.135.faa	2183.0	11.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037703/10674_0003_idba_bin.135.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037703/10674_0003_idba_bin.135.fa.gz
rumen__10674_0003_idba_bin.144	rumen__10674_0003_idba_bin.144	rumen	rumen	Bacteria	10674_0003_idba_bin.144	10674_0003_idba	bin.144		ERZ1037704	webin-genome-10674_0003_idba_bin.144	10674_0003_idba_bin.144.fa.gz	rumen__10674_0003_idba_bin.144.faa	rumen__10674_0003_idba_bin.144	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.144.faa	1603.0	11.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037704/10674_0003_idba_bin.144.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037704/10674_0003_idba_bin.144.fa.gz
rumen__10674_0003_idba_bin.145	rumen__10674_0003_idba_bin.145	rumen	rumen	Bacteria	10674_0003_idba_bin.145	10674_0003_idba	bin.145		ERZ1037705	webin-genome-10674_0003_idba_bin.145	10674_0003_idba_bin.145.fa.gz	rumen__10674_0003_idba_bin.145.faa	rumen__10674_0003_idba_bin.145	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.145.faa	1828.0	11.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037705/10674_0003_idba_bin.145.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037705/10674_0003_idba_bin.145.fa.gz
rumen__10674_0003_idba_bin.148	rumen__10674_0003_idba_bin.148	rumen	rumen	Bacteria	10674_0003_idba_bin.148	10674_0003_idba	bin.148		ERZ1037706	webin-genome-10674_0003_idba_bin.148	10674_0003_idba_bin.148.fa.gz	rumen__10674_0003_idba_bin.148.faa	rumen__10674_0003_idba_bin.148	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.148.faa	2021.0	11.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037706/10674_0003_idba_bin.148.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037706/10674_0003_idba_bin.148.fa.gz
rumen__10674_0003_idba_bin.15	rumen__10674_0003_idba_bin.15	rumen	rumen	Bacteria	10674_0003_idba_bin.15	10674_0003_idba	bin.15		ERZ1037707	webin-genome-10674_0003_idba_bin.15	10674_0003_idba_bin.15.fa.gz	rumen__10674_0003_idba_bin.15.faa	rumen__10674_0003_idba_bin.15	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.15.faa	2852.0	11.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037707/10674_0003_idba_bin.15.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037707/10674_0003_idba_bin.15.fa.gz
rumen__10674_0003_idba_bin.150	rumen__10674_0003_idba_bin.150	rumen	rumen	Bacteria	10674_0003_idba_bin.150	10674_0003_idba	bin.150		ERZ1037708	webin-genome-10674_0003_idba_bin.150	10674_0003_idba_bin.150.fa.gz	rumen__10674_0003_idba_bin.150.faa	rumen__10674_0003_idba_bin.150	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.150.faa	2697.0	11.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037708/10674_0003_idba_bin.150.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037708/10674_0003_idba_bin.150.fa.gz
rumen__10674_0003_idba_bin.151	rumen__10674_0003_idba_bin.151	rumen	rumen	Bacteria	10674_0003_idba_bin.151	10674_0003_idba	bin.151		ERZ1037709	webin-genome-10674_0003_idba_bin.151	10674_0003_idba_bin.151.fa.gz	rumen__10674_0003_idba_bin.151.faa	rumen__10674_0003_idba_bin.151	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.151.faa	1777.0	11.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037709/10674_0003_idba_bin.151.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037709/10674_0003_idba_bin.151.fa.gz
rumen__10674_0003_idba_bin.152	rumen__10674_0003_idba_bin.152	rumen	rumen	Bacteria	10674_0003_idba_bin.152	10674_0003_idba	bin.152		ERZ1037710	webin-genome-10674_0003_idba_bin.152	10674_0003_idba_bin.152.fa.gz	rumen__10674_0003_idba_bin.152.faa	rumen__10674_0003_idba_bin.152	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.152.faa	989.0	11.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037710/10674_0003_idba_bin.152.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037710/10674_0003_idba_bin.152.fa.gz
rumen__10674_0003_idba_bin.155	rumen__10674_0003_idba_bin.155	rumen	rumen	Bacteria	10674_0003_idba_bin.155	10674_0003_idba	bin.155		ERZ1037711	webin-genome-10674_0003_idba_bin.155	10674_0003_idba_bin.155.fa.gz	rumen__10674_0003_idba_bin.155.faa	rumen__10674_0003_idba_bin.155	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.155.faa	2536.0	11.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037711/10674_0003_idba_bin.155.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037711/10674_0003_idba_bin.155.fa.gz
rumen__10674_0003_idba_bin.160	rumen__10674_0003_idba_bin.160	rumen	rumen	Bacteria	10674_0003_idba_bin.160	10674_0003_idba	bin.160		ERZ1037712	webin-genome-10674_0003_idba_bin.160	10674_0003_idba_bin.160.fa.gz	rumen__10674_0003_idba_bin.160.faa	rumen__10674_0003_idba_bin.160	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.160.faa	1942.0	11.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037712/10674_0003_idba_bin.160.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037712/10674_0003_idba_bin.160.fa.gz
rumen__10674_0003_idba_bin.162	rumen__10674_0003_idba_bin.162	rumen	rumen	Bacteria	10674_0003_idba_bin.162	10674_0003_idba	bin.162		ERZ1037713	webin-genome-10674_0003_idba_bin.162	10674_0003_idba_bin.162.fa.gz	rumen__10674_0003_idba_bin.162.faa	rumen__10674_0003_idba_bin.162	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.162.faa	2938.0	11.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037713/10674_0003_idba_bin.162.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037713/10674_0003_idba_bin.162.fa.gz
rumen__10674_0003_idba_bin.163	rumen__10674_0003_idba_bin.163	rumen	rumen	Bacteria	10674_0003_idba_bin.163	10674_0003_idba	bin.163		ERZ1037714	webin-genome-10674_0003_idba_bin.163	10674_0003_idba_bin.163.fa.gz	rumen__10674_0003_idba_bin.163.faa	rumen__10674_0003_idba_bin.163	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.163.faa	1697.0	11.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037714/10674_0003_idba_bin.163.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037714/10674_0003_idba_bin.163.fa.gz
rumen__10674_0003_idba_bin.165	rumen__10674_0003_idba_bin.165	rumen	rumen	Bacteria	10674_0003_idba_bin.165	10674_0003_idba	bin.165		ERZ1037715	webin-genome-10674_0003_idba_bin.165	10674_0003_idba_bin.165.fa.gz	rumen__10674_0003_idba_bin.165.faa	rumen__10674_0003_idba_bin.165	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.165.faa	1823.0	11.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037715/10674_0003_idba_bin.165.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037715/10674_0003_idba_bin.165.fa.gz
rumen__10674_0003_idba_bin.166	rumen__10674_0003_idba_bin.166	rumen	rumen	Bacteria	10674_0003_idba_bin.166	10674_0003_idba	bin.166		ERZ1037716	webin-genome-10674_0003_idba_bin.166	10674_0003_idba_bin.166.fa.gz	rumen__10674_0003_idba_bin.166.faa	rumen__10674_0003_idba_bin.166	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.166.faa	1953.0	11.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037716/10674_0003_idba_bin.166.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037716/10674_0003_idba_bin.166.fa.gz
rumen__10674_0003_idba_bin.167	rumen__10674_0003_idba_bin.167	rumen	rumen	Bacteria	10674_0003_idba_bin.167	10674_0003_idba	bin.167		ERZ1037717	webin-genome-10674_0003_idba_bin.167	10674_0003_idba_bin.167.fa.gz	rumen__10674_0003_idba_bin.167.faa	rumen__10674_0003_idba_bin.167	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.167.faa	1600.0	11.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037717/10674_0003_idba_bin.167.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037717/10674_0003_idba_bin.167.fa.gz
rumen__10674_0003_idba_bin.17	rumen__10674_0003_idba_bin.17	rumen	rumen	Bacteria	10674_0003_idba_bin.17	10674_0003_idba	bin.17		ERZ1037718	webin-genome-10674_0003_idba_bin.17	10674_0003_idba_bin.17.fa.gz	rumen__10674_0003_idba_bin.17.faa	rumen__10674_0003_idba_bin.17	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.17.faa	1963.0	11.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037718/10674_0003_idba_bin.17.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037718/10674_0003_idba_bin.17.fa.gz
rumen__10674_0003_idba_bin.171	rumen__10674_0003_idba_bin.171	rumen	rumen	Bacteria	10674_0003_idba_bin.171	10674_0003_idba	bin.171		ERZ1037719	webin-genome-10674_0003_idba_bin.171	10674_0003_idba_bin.171.fa.gz	rumen__10674_0003_idba_bin.171.faa	rumen__10674_0003_idba_bin.171	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.171.faa	2600.0	11.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037719/10674_0003_idba_bin.171.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037719/10674_0003_idba_bin.171.fa.gz
rumen__10674_0003_idba_bin.175	rumen__10674_0003_idba_bin.175	rumen	rumen	Bacteria	10674_0003_idba_bin.175	10674_0003_idba	bin.175		ERZ1037720	webin-genome-10674_0003_idba_bin.175	10674_0003_idba_bin.175.fa.gz	rumen__10674_0003_idba_bin.175.faa	rumen__10674_0003_idba_bin.175	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.175.faa	1263.0	11.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037720/10674_0003_idba_bin.175.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037720/10674_0003_idba_bin.175.fa.gz
rumen__10674_0003_idba_bin.178	rumen__10674_0003_idba_bin.178	rumen	rumen	Bacteria	10674_0003_idba_bin.178	10674_0003_idba	bin.178		ERZ1037721	webin-genome-10674_0003_idba_bin.178	10674_0003_idba_bin.178.fa.gz	rumen__10674_0003_idba_bin.178.faa	rumen__10674_0003_idba_bin.178	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.178.faa	3566.0	11.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037721/10674_0003_idba_bin.178.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037721/10674_0003_idba_bin.178.fa.gz
rumen__10674_0003_idba_bin.179	rumen__10674_0003_idba_bin.179	rumen	rumen	Bacteria	10674_0003_idba_bin.179	10674_0003_idba	bin.179		ERZ1037722	webin-genome-10674_0003_idba_bin.179	10674_0003_idba_bin.179.fa.gz	rumen__10674_0003_idba_bin.179.faa	rumen__10674_0003_idba_bin.179	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.179.faa	1079.0	11.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037722/10674_0003_idba_bin.179.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037722/10674_0003_idba_bin.179.fa.gz
rumen__10674_0003_idba_bin.18	rumen__10674_0003_idba_bin.18	rumen	rumen	Bacteria	10674_0003_idba_bin.18	10674_0003_idba	bin.18		ERZ1037723	webin-genome-10674_0003_idba_bin.18	10674_0003_idba_bin.18.fa.gz	rumen__10674_0003_idba_bin.18.faa	rumen__10674_0003_idba_bin.18	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.18.faa	1139.0	11.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037723/10674_0003_idba_bin.18.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037723/10674_0003_idba_bin.18.fa.gz
rumen__10674_0003_idba_bin.182	rumen__10674_0003_idba_bin.182	rumen	rumen	Bacteria	10674_0003_idba_bin.182	10674_0003_idba	bin.182		ERZ1037724	webin-genome-10674_0003_idba_bin.182	10674_0003_idba_bin.182.fa.gz	rumen__10674_0003_idba_bin.182.faa	rumen__10674_0003_idba_bin.182	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.182.faa	2476.0	12.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037724/10674_0003_idba_bin.182.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037724/10674_0003_idba_bin.182.fa.gz
rumen__10674_0003_idba_bin.184	rumen__10674_0003_idba_bin.184	rumen	rumen	Bacteria	10674_0003_idba_bin.184	10674_0003_idba	bin.184		ERZ1037725	webin-genome-10674_0003_idba_bin.184	10674_0003_idba_bin.184.fa.gz	rumen__10674_0003_idba_bin.184.faa	rumen__10674_0003_idba_bin.184	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.184.faa	1858.0	12.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037725/10674_0003_idba_bin.184.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037725/10674_0003_idba_bin.184.fa.gz
rumen__10674_0003_idba_bin.185	rumen__10674_0003_idba_bin.185	rumen	rumen	Bacteria	10674_0003_idba_bin.185	10674_0003_idba	bin.185		ERZ1037726	webin-genome-10674_0003_idba_bin.185	10674_0003_idba_bin.185.fa.gz	rumen__10674_0003_idba_bin.185.faa	rumen__10674_0003_idba_bin.185	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.185.faa	1284.0	12.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037726/10674_0003_idba_bin.185.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037726/10674_0003_idba_bin.185.fa.gz
